Plot,tree_id,Treatment,veg_trt,water_trt,probe_ht,pct_brown,dead_limbs,total_limbs,char_ht_cm,tree_height_cm,pct_dead_limbs,alive,dead,survival,avg_max_tempC,avg_s_abv_100,avg_heat_flux100,avg_pct_fuel_moisture,avg_fuel_ht_cm,avg_litter_depth_cm,avg_flameht_cm,fuels_kg
26,26G,Reference,Reference,Reference,50cm,20,2,7,67,201,28.571428571428573,1,0,1,180.47400000000002,47.333333333333336,6780.25,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26G,Reference,Reference,Reference,25cm,20,2,7,67,201,28.571428571428573,1,0,1,283.5213333333333,69,13172.76,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26G,Reference,Reference,Reference,0cm,20,2,7,67,201,28.571428571428573,1,0,1,442.038,89,23434.24,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26H,Reference,Reference,Reference,50cm,40,0,1,10,19,0,1,0,1,180.47400000000002,47.333333333333336,6780.25,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26H,Reference,Reference,Reference,25cm,40,0,1,10,19,0,1,0,1,283.5213333333333,69,13172.76,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26H,Reference,Reference,Reference,0cm,40,0,1,10,19,0,1,0,1,442.038,89,23434.24,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26L,Reference,Reference,Reference,50cm,30,0,1,10,10,0,1,0,1,180.47400000000002,47.333333333333336,6780.25,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26L,Reference,Reference,Reference,25cm,30,0,1,10,10,0,1,0,1,283.5213333333333,69,13172.76,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26L,Reference,Reference,Reference,0cm,30,0,1,10,10,0,1,0,1,442.038,89,23434.24,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26N,Reference,Reference,Reference,50cm,5,1,5,64,245,20,1,0,1,180.47400000000002,47.333333333333336,6780.25,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26N,Reference,Reference,Reference,25cm,5,1,5,64,245,20,1,0,1,283.5213333333333,69,13172.76,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26N,Reference,Reference,Reference,0cm,5,1,5,64,245,20,1,0,1,442.038,89,23434.24,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26Q,Reference,Reference,Reference,50cm,50,0,1,70,93,0,1,0,1,180.47400000000002,47.333333333333336,6780.25,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26Q,Reference,Reference,Reference,25cm,50,0,1,70,93,0,1,0,1,283.5213333333333,69,13172.76,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26Q,Reference,Reference,Reference,0cm,50,0,1,70,93,0,1,0,1,442.038,89,23434.24,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26R,Reference,Reference,Reference,50cm,3,0,10,74,399,0,1,0,1,180.47400000000002,47.333333333333336,6780.25,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26R,Reference,Reference,Reference,25cm,3,0,10,74,399,0,1,0,1,283.5213333333333,69,13172.76,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26R,Reference,Reference,Reference,0cm,3,0,10,74,399,0,1,0,1,442.038,89,23434.24,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26S,Reference,Reference,Reference,50cm,2,2,15,49,426,13.333333333333334,1,0,1,180.47400000000002,47.333333333333336,6780.25,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26S,Reference,Reference,Reference,25cm,2,2,15,49,426,13.333333333333334,1,0,1,283.5213333333333,69,13172.76,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
26,26S,Reference,Reference,Reference,0cm,2,2,15,49,426,13.333333333333334,1,0,1,442.038,89,23434.24,39.21951938388072,31.22222222222222,1.8333333333333333,27.333333333333332,0.42672
28,28B,Invasion,Invasion,Reference,50cm,45,2,11,165,314,18.181818181818183,1,0,1,460.5806666666667,96.33333333333333,22609.316666666666,16.107304884382305,27.11111111111111,1.0555555555555556,155.33333333333334,1.1747733333333334
28,28B,Invasion,Invasion,Reference,25cm,45,2,11,165,314,18.181818181818183,1,0,1,588.6073333333334,99.66666666666667,26583.503333333334,16.107304884382305,27.11111111111111,1.0555555555555556,155.33333333333334,1.1747733333333334
28,28B,Invasion,Invasion,Reference,0cm,45,2,11,165,314,18.181818181818183,1,0,1,595.1313333333334,87.33333333333333,27021.936666666665,16.107304884382305,27.11111111111111,1.0555555555555556,155.33333333333334,1.1747733333333334
29,29B,Invasion,Invasion,Reference,50cm,40,1,19,427,635,5.2631578947368425,1,0,1,596.6746666666667,105.33333333333333,31351,17.874109121814598,43.44444444444444,2.6666666666666665,198.16666666666666,1.2656533333333335
29,29B,Invasion,Invasion,Reference,25cm,40,1,19,427,635,5.2631578947368425,1,0,1,676.2786666666667,113,34712,17.874109121814598,43.44444444444444,2.6666666666666665,198.16666666666666,1.2656533333333335
29,29B,Invasion,Invasion,Reference,0cm,40,1,19,427,635,5.2631578947368425,1,0,1,560.7626666666666,114.66666666666667,32909.03333333333,17.874109121814598,43.44444444444444,2.6666666666666665,198.16666666666666,1.2656533333333335
29,29C,Invasion,Invasion,Reference,50cm,80,15,28,417,623,53.57142857142857,1,0,1,596.6746666666667,105.33333333333333,31351,17.874109121814598,43.44444444444444,2.6666666666666665,198.16666666666666,1.2656533333333335
29,29C,Invasion,Invasion,Reference,25cm,80,15,28,417,623,53.57142857142857,1,0,1,676.2786666666667,113,34712,17.874109121814598,43.44444444444444,2.6666666666666665,198.16666666666666,1.2656533333333335
29,29C,Invasion,Invasion,Reference,0cm,80,15,28,417,623,53.57142857142857,1,0,1,560.7626666666666,114.66666666666667,32909.03333333333,17.874109121814598,43.44444444444444,2.6666666666666665,198.16666666666666,1.2656533333333335
29,29L,Invasion,Invasion,Reference,50cm,80,6,13,264,502,46.15384615384615,1,0,1,596.6746666666667,105.33333333333333,31351,17.874109121814598,43.44444444444444,2.6666666666666665,198.16666666666666,1.2656533333333335
29,29L,Invasion,Invasion,Reference,25cm,80,6,13,264,502,46.15384615384615,1,0,1,676.2786666666667,113,34712,17.874109121814598,43.44444444444444,2.6666666666666665,198.16666666666666,1.2656533333333335
29,29L,Invasion,Invasion,Reference,0cm,80,6,13,264,502,46.15384615384615,1,0,1,560.7626666666666,114.66666666666667,32909.03333333333,17.874109121814598,43.44444444444444,2.6666666666666665,198.16666666666666,1.2656533333333335
29,29N,Invasion,Invasion,Reference,50cm,60,6,11,323,555,54.54545454545455,1,0,1,596.6746666666667,105.33333333333333,31351,17.874109121814598,43.44444444444444,2.6666666666666665,198.16666666666666,1.2656533333333335
29,29N,Invasion,Invasion,Reference,25cm,60,6,11,323,555,54.54545454545455,1,0,1,676.2786666666667,113,34712,17.874109121814598,43.44444444444444,2.6666666666666665,198.16666666666666,1.2656533333333335
29,29N,Invasion,Invasion,Reference,0cm,60,6,11,323,555,54.54545454545455,1,0,1,560.7626666666666,114.66666666666667,32909.03333333333,17.874109121814598,43.44444444444444,2.6666666666666665,198.16666666666666,1.2656533333333335
29,29O,Invasion,Invasion,Reference,50cm,90,4,8,209,378,50,1,0,1,596.6746666666667,105.33333333333333,31351,17.874109121814598,43.44444444444444,2.6666666666666665,198.16666666666666,1.2656533333333335
29,29O,Invasion,Invasion,Reference,25cm,90,4,8,209,378,50,1,0,1,676.2786666666667,113,34712,17.874109121814598,43.44444444444444,2.6666666666666665,198.16666666666666,1.2656533333333335
29,29O,Invasion,Invasion,Reference,0cm,90,4,8,209,378,50,1,0,1,560.7626666666666,114.66666666666667,32909.03333333333,17.874109121814598,43.44444444444444,2.6666666666666665,198.16666666666666,1.2656533333333335
30,30A,Drought + Invasion,Invasion,Drought,50cm,90,3,5,143,310,60,1,0,1,504.06466666666665,138.33333333333334,34029.323333333334,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30A,Drought + Invasion,Invasion,Drought,25cm,90,3,5,143,310,60,1,0,1,678.2166666666667,157,47175.886666666665,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30A,Drought + Invasion,Invasion,Drought,0cm,90,3,5,143,310,60,1,0,1,728.8386666666667,205,62003.14333333333,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30B,Drought + Invasion,Invasion,Drought,50cm,15,1,23,263,581,4.3478260869565215,1,0,1,504.06466666666665,138.33333333333334,34029.323333333334,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30B,Drought + Invasion,Invasion,Drought,25cm,15,1,23,263,581,4.3478260869565215,1,0,1,678.2166666666667,157,47175.886666666665,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30B,Drought + Invasion,Invasion,Drought,0cm,15,1,23,263,581,4.3478260869565215,1,0,1,728.8386666666667,205,62003.14333333333,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30C,Drought + Invasion,Invasion,Drought,50cm,95,7,9,212,259,77.77777777777777,1,0,1,504.06466666666665,138.33333333333334,34029.323333333334,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30C,Drought + Invasion,Invasion,Drought,25cm,95,7,9,212,259,77.77777777777777,1,0,1,678.2166666666667,157,47175.886666666665,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30C,Drought + Invasion,Invasion,Drought,0cm,95,7,9,212,259,77.77777777777777,1,0,1,728.8386666666667,205,62003.14333333333,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30D,Drought + Invasion,Invasion,Drought,50cm,85,5,15,219,393,33.333333333333336,1,0,1,504.06466666666665,138.33333333333334,34029.323333333334,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30D,Drought + Invasion,Invasion,Drought,25cm,85,5,15,219,393,33.333333333333336,1,0,1,678.2166666666667,157,47175.886666666665,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30D,Drought + Invasion,Invasion,Drought,0cm,85,5,15,219,393,33.333333333333336,1,0,1,728.8386666666667,205,62003.14333333333,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30E,Drought + Invasion,Invasion,Drought,50cm,100,2,2,148,174,100,0,1,0,504.06466666666665,138.33333333333334,34029.323333333334,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30E,Drought + Invasion,Invasion,Drought,25cm,100,2,2,148,174,100,0,1,0,678.2166666666667,157,47175.886666666665,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30E,Drought + Invasion,Invasion,Drought,0cm,100,2,2,148,174,100,0,1,0,728.8386666666667,205,62003.14333333333,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30J,Drought + Invasion,Invasion,Drought,50cm,80,9,25,220,654,36,1,0,1,504.06466666666665,138.33333333333334,34029.323333333334,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30J,Drought + Invasion,Invasion,Drought,25cm,80,9,25,220,654,36,1,0,1,678.2166666666667,157,47175.886666666665,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30J,Drought + Invasion,Invasion,Drought,0cm,80,9,25,220,654,36,1,0,1,728.8386666666667,205,62003.14333333333,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30K,Drought + Invasion,Invasion,Drought,50cm,60,4,11,182,521,36.36363636363637,1,0,1,504.06466666666665,138.33333333333334,34029.323333333334,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30K,Drought + Invasion,Invasion,Drought,25cm,60,4,11,182,521,36.36363636363637,1,0,1,678.2166666666667,157,47175.886666666665,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30K,Drought + Invasion,Invasion,Drought,0cm,60,4,11,182,521,36.36363636363637,1,0,1,728.8386666666667,205,62003.14333333333,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30L,Drought + Invasion,Invasion,Drought,50cm,40,4,11,198,434,36.36363636363637,1,0,1,504.06466666666665,138.33333333333334,34029.323333333334,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30L,Drought + Invasion,Invasion,Drought,25cm,40,4,11,198,434,36.36363636363637,1,0,1,678.2166666666667,157,47175.886666666665,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30L,Drought + Invasion,Invasion,Drought,0cm,40,4,11,198,434,36.36363636363637,1,0,1,728.8386666666667,205,62003.14333333333,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30P,Drought + Invasion,Invasion,Drought,50cm,90,4,4,100,243,100,0,1,0,504.06466666666665,138.33333333333334,34029.323333333334,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30P,Drought + Invasion,Invasion,Drought,25cm,90,4,4,100,243,100,0,1,0,678.2166666666667,157,47175.886666666665,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30P,Drought + Invasion,Invasion,Drought,0cm,90,4,4,100,243,100,0,1,0,728.8386666666667,205,62003.14333333333,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30S,Drought + Invasion,Invasion,Drought,50cm,70,8,14,227,486,57.142857142857146,1,0,1,504.06466666666665,138.33333333333334,34029.323333333334,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30S,Drought + Invasion,Invasion,Drought,25cm,70,8,14,227,486,57.142857142857146,1,0,1,678.2166666666667,157,47175.886666666665,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
30,30S,Drought + Invasion,Invasion,Drought,0cm,70,8,14,227,486,57.142857142857146,1,0,1,728.8386666666667,205,62003.14333333333,15.070758256353635,22.666666666666668,8.777777777777779,208.83333333333334,1.0909866666666668
31,31A,Reference,Reference,Reference,50cm,30,4,6,65,180,66.66666666666667,1,0,1,297.36333333333334,91.66666666666667,17223.226666666666,18.614763948097075,26,2.6666666666666665,47.833333333333336,0.76256
31,31A,Reference,Reference,Reference,25cm,30,4,6,65,180,66.66666666666667,1,0,1,467.13533333333334,80,20014.370000000003,18.614763948097075,26,2.6666666666666665,47.833333333333336,0.76256
31,31A,Reference,Reference,Reference,0cm,30,4,6,65,180,66.66666666666667,1,0,1,600.4200000000001,132,39742.65,18.614763948097075,26,2.6666666666666665,47.833333333333336,0.76256
31,31B,Reference,Reference,Reference,50cm,15,1,14,74,145,7.142857142857143,1,0,1,297.36333333333334,91.66666666666667,17223.226666666666,18.614763948097075,26,2.6666666666666665,47.833333333333336,0.76256
31,31B,Reference,Reference,Reference,25cm,15,1,14,74,145,7.142857142857143,1,0,1,467.13533333333334,80,20014.370000000003,18.614763948097075,26,2.6666666666666665,47.833333333333336,0.76256
31,31B,Reference,Reference,Reference,0cm,15,1,14,74,145,7.142857142857143,1,0,1,600.4200000000001,132,39742.65,18.614763948097075,26,2.6666666666666665,47.833333333333336,0.76256
31,31C,Reference,Reference,Reference,50cm,10,1,18,93,464,5.555555555555555,1,0,1,297.36333333333334,91.66666666666667,17223.226666666666,18.614763948097075,26,2.6666666666666665,47.833333333333336,0.76256
31,31C,Reference,Reference,Reference,25cm,10,1,18,93,464,5.555555555555555,1,0,1,467.13533333333334,80,20014.370000000003,18.614763948097075,26,2.6666666666666665,47.833333333333336,0.76256
31,31C,Reference,Reference,Reference,0cm,10,1,18,93,464,5.555555555555555,1,0,1,600.4200000000001,132,39742.65,18.614763948097075,26,2.6666666666666665,47.833333333333336,0.76256
31,31R,Reference,Reference,Reference,50cm,15,2,11,96,350,18.181818181818183,1,0,1,297.36333333333334,91.66666666666667,17223.226666666666,18.614763948097075,26,2.6666666666666665,47.833333333333336,0.76256
31,31R,Reference,Reference,Reference,25cm,15,2,11,96,350,18.181818181818183,1,0,1,467.13533333333334,80,20014.370000000003,18.614763948097075,26,2.6666666666666665,47.833333333333336,0.76256
31,31R,Reference,Reference,Reference,0cm,15,2,11,96,350,18.181818181818183,1,0,1,600.4200000000001,132,39742.65,18.614763948097075,26,2.6666666666666665,47.833333333333336,0.76256
32,32R,Drought,Reference,Drought,50cm,75,0,2,42,119,0,1,0,1,105.114,18.5,2123.7799999999997,28.03981149990255,54.333333333333336,0.7777777777777778,4.333333333333333,0.50192
32,32R,Drought,Reference,Drought,25cm,75,0,2,42,119,0,1,0,1,138.51733333333334,65.5,10507.925,28.03981149990255,54.333333333333336,0.7777777777777778,4.333333333333333,0.50192
32,32R,Drought,Reference,Drought,0cm,75,0,2,42,119,0,1,0,1,316.47999999999996,73.33333333333333,15807.286666666665,28.03981149990255,54.333333333333336,0.7777777777777778,4.333333333333333,0.50192
33,33L,Drought + Invasion,Invasion,Drought,50cm,95,4,4,170,336,100,0,1,0,641.5573333333333,103.66666666666667,31802.373333333333,27.11567467090602,60.55555555555556,1.1666666666666667,175.5,0.9931733333333334
33,33L,Drought + Invasion,Invasion,Drought,25cm,95,4,4,170,336,100,0,1,0,721.2940000000001,87.5,33977.16,27.11567467090602,60.55555555555556,1.1666666666666667,175.5,0.9931733333333334
33,33L,Drought + Invasion,Invasion,Drought,0cm,95,4,4,170,336,100,0,1,0,738.2366666666667,109,39500.7,27.11567467090602,60.55555555555556,1.1666666666666667,175.5,0.9931733333333334
33,33P,Drought + Invasion,Invasion,Drought,50cm,60,3,7,164,340,42.857142857142854,1,0,1,641.5573333333333,103.66666666666667,31802.373333333333,27.11567467090602,60.55555555555556,1.1666666666666667,175.5,0.9931733333333334
33,33P,Drought + Invasion,Invasion,Drought,25cm,60,3,7,164,340,42.857142857142854,1,0,1,721.2940000000001,87.5,33977.16,27.11567467090602,60.55555555555556,1.1666666666666667,175.5,0.9931733333333334
33,33P,Drought + Invasion,Invasion,Drought,0cm,60,3,7,164,340,42.857142857142854,1,0,1,738.2366666666667,109,39500.7,27.11567467090602,60.55555555555556,1.1666666666666667,175.5,0.9931733333333334
33,33Q,Drought + Invasion,Invasion,Drought,50cm,100,1,1,109,147,100,0,1,0,641.5573333333333,103.66666666666667,31802.373333333333,27.11567467090602,60.55555555555556,1.1666666666666667,175.5,0.9931733333333334
33,33Q,Drought + Invasion,Invasion,Drought,25cm,100,1,1,109,147,100,0,1,0,721.2940000000001,87.5,33977.16,27.11567467090602,60.55555555555556,1.1666666666666667,175.5,0.9931733333333334
33,33Q,Drought + Invasion,Invasion,Drought,0cm,100,1,1,109,147,100,0,1,0,738.2366666666667,109,39500.7,27.11567467090602,60.55555555555556,1.1666666666666667,175.5,0.9931733333333334
33,33T,Drought + Invasion,Invasion,Drought,50cm,100,1,1,62,62,100,0,1,0,641.5573333333333,103.66666666666667,31802.373333333333,27.11567467090602,60.55555555555556,1.1666666666666667,175.5,0.9931733333333334
33,33T,Drought + Invasion,Invasion,Drought,25cm,100,1,1,62,62,100,0,1,0,721.2940000000001,87.5,33977.16,27.11567467090602,60.55555555555556,1.1666666666666667,175.5,0.9931733333333334
33,33T,Drought + Invasion,Invasion,Drought,0cm,100,1,1,62,62,100,0,1,0,738.2366666666667,109,39500.7,27.11567467090602,60.55555555555556,1.1666666666666667,175.5,0.9931733333333334
34,34C,Reference,Reference,Reference,50cm,15,0,14,79,486,0,1,0,1,182.17333333333335,66.33333333333333,12079.869999999999,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34C,Reference,Reference,Reference,25cm,15,0,14,79,486,0,1,0,1,170.978,97.5,12553.92,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34C,Reference,Reference,Reference,0cm,15,0,14,79,486,0,1,0,1,621.9933333333333,130.66666666666666,46149.58,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34I,Reference,Reference,Reference,50cm,50,0,1,18,33,0,1,0,1,182.17333333333335,66.33333333333333,12079.869999999999,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34I,Reference,Reference,Reference,25cm,50,0,1,18,33,0,1,0,1,170.978,97.5,12553.92,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34I,Reference,Reference,Reference,0cm,50,0,1,18,33,0,1,0,1,621.9933333333333,130.66666666666666,46149.58,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34J,Reference,Reference,Reference,50cm,60,2,8,104,370,25,1,0,1,182.17333333333335,66.33333333333333,12079.869999999999,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34J,Reference,Reference,Reference,25cm,60,2,8,104,370,25,1,0,1,170.978,97.5,12553.92,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34J,Reference,Reference,Reference,0cm,60,2,8,104,370,25,1,0,1,621.9933333333333,130.66666666666666,46149.58,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34N,Reference,Reference,Reference,50cm,70,4,22,102,574,18.181818181818183,1,0,1,182.17333333333335,66.33333333333333,12079.869999999999,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34N,Reference,Reference,Reference,25cm,70,4,22,102,574,18.181818181818183,1,0,1,170.978,97.5,12553.92,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34N,Reference,Reference,Reference,0cm,70,4,22,102,574,18.181818181818183,1,0,1,621.9933333333333,130.66666666666666,46149.58,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34O,Reference,Reference,Reference,50cm,90,0,1,120,177,0,1,0,1,182.17333333333335,66.33333333333333,12079.869999999999,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34O,Reference,Reference,Reference,25cm,90,0,1,120,177,0,1,0,1,170.978,97.5,12553.92,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34O,Reference,Reference,Reference,0cm,90,0,1,120,177,0,1,0,1,621.9933333333333,130.66666666666666,46149.58,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34P,Reference,Reference,Reference,50cm,20,1,13,115,494,7.6923076923076925,1,0,1,182.17333333333335,66.33333333333333,12079.869999999999,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34P,Reference,Reference,Reference,25cm,20,1,13,115,494,7.6923076923076925,1,0,1,170.978,97.5,12553.92,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34P,Reference,Reference,Reference,0cm,20,1,13,115,494,7.6923076923076925,1,0,1,621.9933333333333,130.66666666666666,46149.58,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34Q,Reference,Reference,Reference,50cm,50,3,19,99,568,15.789473684210526,1,0,1,182.17333333333335,66.33333333333333,12079.869999999999,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34Q,Reference,Reference,Reference,25cm,50,3,19,99,568,15.789473684210526,1,0,1,170.978,97.5,12553.92,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34Q,Reference,Reference,Reference,0cm,50,3,19,99,568,15.789473684210526,1,0,1,621.9933333333333,130.66666666666666,46149.58,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34S,Reference,Reference,Reference,50cm,30,3,21,110,539,14.285714285714286,1,0,1,182.17333333333335,66.33333333333333,12079.869999999999,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34S,Reference,Reference,Reference,25cm,30,3,21,110,539,14.285714285714286,1,0,1,170.978,97.5,12553.92,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34S,Reference,Reference,Reference,0cm,30,3,21,110,539,14.285714285714286,1,0,1,621.9933333333333,130.66666666666666,46149.58,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34T,Reference,Reference,Reference,50cm,30,3,14,105,498,21.428571428571427,1,0,1,182.17333333333335,66.33333333333333,12079.869999999999,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34T,Reference,Reference,Reference,25cm,30,3,14,105,498,21.428571428571427,1,0,1,170.978,97.5,12553.92,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
34,34T,Reference,Reference,Reference,0cm,30,3,14,105,498,21.428571428571427,1,0,1,621.9933333333333,130.66666666666666,46149.58,19.440944758704905,13.88888888888889,5.166666666666667,37.833333333333336,0.8478933333333334
35,35S,Drought,Reference,Drought,50cm,75,8,15,143,277,53.333333333333336,1,0,1,355.93066666666664,74.66666666666667,15731.573333333334,15.367669922466675,31,1.1111111111111112,106.33333333333333,1.41184
35,35S,Drought,Reference,Drought,25cm,75,8,15,143,277,53.333333333333336,1,0,1,433.616,82,19833.89,15.367669922466675,31,1.1111111111111112,106.33333333333333,1.41184
35,35S,Drought,Reference,Drought,0cm,75,8,15,143,277,53.333333333333336,1,0,1,629.024,97.66666666666667,33149.35333333333,15.367669922466675,31,1.1111111111111112,106.33333333333333,1.41184
37,37A,Reference,Reference,Reference,50cm,50,0,6,95,416,0,1,0,1,256.3593333333333,101.33333333333333,16730.146666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37A,Reference,Reference,Reference,25cm,50,0,6,95,416,0,1,0,1,328.192,115.5,22037.765,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37A,Reference,Reference,Reference,0cm,50,0,6,95,416,0,1,0,1,426.06333333333333,88.66666666666667,19528.376666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37B,Reference,Reference,Reference,50cm,80,2,3,133,405,66.66666666666667,1,0,1,256.3593333333333,101.33333333333333,16730.146666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37B,Reference,Reference,Reference,25cm,80,2,3,133,405,66.66666666666667,1,0,1,328.192,115.5,22037.765,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37B,Reference,Reference,Reference,0cm,80,2,3,133,405,66.66666666666667,1,0,1,426.06333333333333,88.66666666666667,19528.376666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37C,Reference,Reference,Reference,50cm,60,0,15,137,310,0,1,0,1,256.3593333333333,101.33333333333333,16730.146666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37C,Reference,Reference,Reference,25cm,60,0,15,137,310,0,1,0,1,328.192,115.5,22037.765,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
37,37C,Reference,Reference,Reference,0cm,60,0,15,137,310,0,1,0,1,426.06333333333333,88.66666666666667,19528.376666666667,20.929932408641097,25.22222222222222,6,60.333333333333336,0.6994133333333333
